,w_init,trajectory,loss
404,1.6127779126988628,"[-0.27998814749195144, 0.11262920474479945, 0.4250682013638698, 0.9223271477636971, 1.0770299913449175, 1.1601625899754013, 1.2290156297759551, 1.2879336949114872, 1.3232959534161166, 1.364760794008674, 1.3757223344010803, 1.4011870919143792, 1.451741998320768, 1.4670698838956424, 1.4822718866749405, 1.4937528403504592, 1.5047329557035827, 1.5301985870823802, 1.5350901426378551, 1.529225509482775, 1.542190206656473, 1.5454247717779102, 1.55621796897694, 1.5713331197278286, 1.5803388940416125, 1.5877300195203072, 1.5956136512772046, 1.6030663400019542, 1.6141522639720494, 1.6170363385353415, 1.6143278938919494, 1.6078899948034244, 1.6086488773997814, 1.6143064728188752, 1.6127779126988628]","[65.98777491567704, 24.42210301026594, 26.903066837326158, 5.69671122218887, 2.4664029045474174, 2.318545896653675, 1.9428935908360156, 1.86893194680351, 1.6260280338879873, 0.8394689089944991, 1.350718366433366, 1.63230741641844, 1.0515372186056107, 0.9196111732758505, 0.8999627409045962, 0.879350489662655, 1.242427816519721, 1.3853364574464246, 0.5040251721855299, 0.990266122412896, 1.1997096791403399, 1.1259038358967444, 1.0872017554470044, 0.8492412047853201, 1.1708348973256564, 0.8211484776799858, 0.8680654736347069, 1.225490585983237, 1.4082908715078601, 1.35483714757059, 1.1356353905564014, 0.9824044513943802, 0.7740274695844167, 1.0190397547186545]"
405,,"[3.5803915311607986, -6.5768328342221505, 827.6191019217749, -19484947366840.164, 1.6318207945922997e+65, -inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[392.4457107292646, 93161.6875521547, 2.6857259875554726e+17, 5.2993237157912055e+79, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
406,1.6365239549333719,"[-2.2285381254120935, 0.9384287230909067, 1.0497570456379741, 1.1595735088264636, 1.2427927104942025, 1.3139420858340312, 1.3652652058699928, 1.4270904558353281, 1.4458196348658499, 1.463379147306607, 1.474102164176281, 1.4825947212888715, 1.4947854235111837, 1.507396708921712, 1.5301875949628987, 1.5338042508794643, 1.5336817279793025, 1.54161041922496, 1.5562917904880669, 1.5688964988705774, 1.5705133967298521, 1.583641649606404, 1.5869572241928767, 1.600797734313811, 1.5991641416679327, 1.6034748190164927, 1.598609921797779, 1.593998238366498, 1.6091185397386665, 1.6176988136227497, 1.6120980309564654, 1.609310153970163, 1.611752170123904, 1.6200199717858546, 1.6365239549333719]","[56.640623590261036, 4.002797493897302, 3.4404878191914614, 2.0163160694980613, 1.5088261436245403, 1.5896076574020246, 2.194602172499239, 1.0879837112814486, 1.1661870064337845, 0.9642619128542983, 1.0339451646870979, 1.069102568811709, 1.3280538228421153, 1.8178635972827257, 1.022135496148836, 0.7823799045581664, 0.7715444110096098, 1.125221481337391, 1.6869640742784058, 0.9957512944763356, 1.0177879363687408, 1.0731128566745392, 1.4813155168554493, 1.199629627869785, 1.1899864891218546, 0.7912924040232857, 1.0340798294377256, 1.2352120981682533, 0.8297273765707709, 0.7651701534725569, 1.2690511825075879, 0.8333510087311173, 1.253754501600033, 1.0430108107057527]"
407,1.6243119225340326,"[-1.8634238425250738, -1.6267545299886197, -2.2327550823245126, 0.6042481723465007, 0.8100247248623866, 1.0420627962668263, 1.1294044417753915, 1.2169165742585097, 1.2848925380482183, 1.3453750710254355, 1.3946998396294124, 1.4240025871863198, 1.439481907503066, 1.449965575212629, 1.46276308831006, 1.4823706219910675, 1.4894082772877213, 1.498123811539723, 1.4953475923960684, 1.5214375291069016, 1.5322216446487864, 1.5479682698399477, 1.5520138418471, 1.5552840239437242, 1.568236067306552, 1.569063888631719, 1.575111567175968, 1.5788938848449814, 1.5783698553122623, 1.5959372906700895, 1.6054499303593759, 1.6086688370540982, 1.6084833747054201, 1.6205364032187026, 1.6243119225340326]","[1.4558149319527738, 6.876960109337485, 52.555993172254446, 8.947014937079548, 8.974122826197856, 2.9832643990373118, 2.754026598979204, 2.089523683819938, 2.138770046240706, 1.7172448618805043, 1.400133507213276, 1.6767926569165923, 1.0659872362871803, 1.0783525250303787, 1.155003489004423, 0.8673853303629706, 1.3131500965963718, 0.7978939691956055, 0.9572651141483678, 1.0728819706570234, 1.3664251418931992, 0.7472305580377098, 1.7272091295214986, 1.1638839079762056, 1.0395806200143638, 0.7626188641122664, 0.6761770858255332, 0.761030592644069, 1.6990429648406282, 1.2865730426568216, 0.6810598255670661, 0.7435637149604174, 0.7739295322627144, 0.7291319609433603]"
408,,"[-3.348208280981904, 27.50863247014481, -907577.8553488692, 4.945206836579754e+28, -2.6411106514908525e+142, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1492.8335285140408, 405491319.56813705, 7.48027197018005e+35, 2.1768064083193622e+172, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
409,1.6178435904006196,"[-0.5710493706897077, -0.5445388439918136, -0.48778837181507084, -0.35593590128373037, -0.1109460295195619, 0.1631029013383043, 0.44743975774261113, 0.7394672096246899, 0.89710634898941, 1.1946270998394661, 1.2729511456229285, 1.3134449570575448, 1.3742643064943787, 1.4090318018241446, 1.4541662640480646, 1.4797186855726139, 1.5014444791313921, 1.5234505790966983, 1.5307627164318331, 1.5421092748697929, 1.546403301735367, 1.5600540080184826, 1.560777645191888, 1.5671981456122441, 1.572364276337361, 1.5818311108994967, 1.5837207171069412, 1.5882300617498075, 1.59387617295216, 1.6044511129745695, 1.6088978881478637, 1.6131007003684734, 1.614125466001565, 1.6157278586758363, 1.6178435904006196]","[45.09687603745338, 51.42390932121739, 59.56632348493045, 53.170083132484024, 30.28314552312082, 21.00955106858778, 15.620374792728235, 6.031967611733872, 8.258763583945052, 2.361569369773961, 1.3140578973856754, 2.0841621153563223, 1.5399869414180078, 1.4463338797108038, 0.9610228007539114, 0.7736949138252088, 1.3310061349935107, 1.5824017597606845, 1.3901647921300297, 0.6142242133007535, 1.1044339742822598, 0.6255031713342208, 1.0937327313417846, 1.3181072000780953, 1.2587651397729778, 1.4171626572682923, 1.1910009628184208, 1.3982433210742868, 0.8920714505934463, 1.030744553452963, 0.8080432656064597, 1.4372256824830671, 0.6766783640162655, 0.41113232336855904]"
410,,"[-3.1278498878474537, 10.8000659768856, -6643.09517698011, 7.982935697799246e+17, -2.7499237315422735e+88, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[600.6282542002444, 1103327.1036373405, 8.8393646554042e+22, 3.658744053792355e+107, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
411,1.6377375221030288,"[1.0702940848953428, 1.176331087100647, 1.2605040743712728, 1.3065147680024927, 1.3683468917041748, 1.394065683631133, 1.4124294071767525, 1.449466817903538, 1.454626842001634, 1.4588200791294748, 1.4838685023919895, 1.4923750797801822, 1.5016441590709935, 1.5120829170135648, 1.525260648417808, 1.5271145156447727, 1.5304211546194029, 1.53630632597741, 1.5324753315704647, 1.54012852835127, 1.5547882435675644, 1.5607469350045113, 1.5797058706841176, 1.5766728164619375, 1.579854285757319, 1.589291543095034, 1.5868359810197006, 1.5893667994733514, 1.5954067748959382, 1.6034132342700707, 1.6138834746673074, 1.62032348115402, 1.632640408787159, 1.6390161297587944, 1.6377375221030288]","[3.808560415170239, 2.3787945546845006, 1.3173924756912005, 2.212532618946263, 1.4834867061481118, 1.353429148371475, 1.3210086668868433, 0.8905905326222926, 0.951627552256839, 1.3213866330179938, 1.2351883866382292, 0.8888339130971249, 0.8848379799175846, 1.2418219090589309, 1.233675369378439, 0.8733238516927616, 1.146090482675855, 1.0733548152682446, 1.2653755979966064, 0.900493551387854, 1.2504995500749196, 0.922708392397642, 0.6425575872996022, 0.6380021361472366, 0.8799091162463946, 1.3294328397515607, 1.4122086202455426, 1.5335226567138427, 1.0175294506806964, 0.8962185271932811, 0.9725402442564209, 1.1432381226524797, 1.3476192331852235, 0.4052799514943488]"
412,1.9440284600289173,"[2.423705898989903, 2.2108404784532856, 2.128221929416248, 2.1116490274438156, 2.100945113245114, 2.073314800255333, 2.0586103214544473, 2.0279258171760306, 2.0177661141299708, 1.9972779326710917, 1.9930568418663923, 1.9895912692225375, 1.984128477272978, 1.9787671149996848, 1.9672026333341865, 1.9652151805267053, 1.9701605117815222, 1.965801145032283, 1.966559319173876, 1.959210122584132, 1.957476591627164, 1.954064791696311, 1.9612147881762874, 1.955809714092753, 1.9579270642990574, 1.9618002214429817, 1.9646923934138225, 1.9568195979988487, 1.9596960741392917, 1.9560398301832245, 1.9550254624366645, 1.9553020979226778, 1.9500025930944858, 1.948894203735289, 1.9440284600289173]","[4.322569249752619, 1.8430093072179858, 1.093049979920141, 1.2509595697080078, 1.1377548537321838, 1.2686042086938971, 1.0952200469304112, 0.8998980714294854, 1.3290722005353965, 1.3802778354942358, 0.7783685705438086, 0.963344692784126, 1.2580906060028496, 1.1524110128966354, 0.8863579604037276, 1.089985336652326, 1.1896464656962675, 0.9837494154413896, 1.1032129772285661, 1.1197582940804103, 0.8011590515432996, 1.6473731388616164, 0.7472416911358027, 1.0270858304367463, 1.0245191432463352, 0.7787338478351121, 0.8862536431503705, 1.1605713073549404, 1.1344071912438092, 0.7911158701676112, 0.6223225732356304, 1.4586237500559114, 1.1423982629871248, 0.8287432463064242]"
413,1.6739065195901324,"[1.5744039689614278, 1.5810088084650435, 1.584706578495176, 1.58592787027533, 1.596133248819495, 1.6075656713726725, 1.6094593419871575, 1.6168280055324349, 1.6135193559758516, 1.612381921662853, 1.6199932410693505, 1.6227882889855454, 1.6167703744758686, 1.620336940554468, 1.623445683130796, 1.6246036926858272, 1.629880426414278, 1.6363797135591645, 1.636276604640598, 1.6391646991333546, 1.6463535379308631, 1.648823029020419, 1.6458748115047728, 1.6498346967180813, 1.6530627429885976, 1.660575884226816, 1.6623726421006657, 1.6673112403850998, 1.6663546283291664, 1.6645273838252108, 1.664612552967739, 1.6631145853742482, 1.6731631735333408, 1.6681895260293276, 1.6739065195901324]","[1.126387230216733, 0.8789114757383466, 0.9455801867095559, 1.0128760109346093, 1.0661670003049435, 1.1767516714598012, 0.6723722792371181, 1.1592638714348262, 0.5090040372594278, 1.2441090706486213, 1.026462788722113, 1.0439610826951464, 1.103103478456416, 1.2215886674006124, 0.7638234446201865, 1.4293788419166764, 1.2203731020882418, 1.0376389150692242, 1.1026216905294206, 1.0629439617170058, 0.6674013250270511, 0.9570034344285367, 1.2433221195789512, 1.080176675901863, 1.094614090847344, 0.9457144387587256, 1.088902802102381, 1.0518813066356065, 1.0196015514130505, 0.9027863368714583, 0.6599954553226536, 1.5497670984919267, 1.4372066049693226, 0.2710739647501307]"
414,1.9401241985291933,"[2.1296910486061638, 2.1158186853706984, 2.0803845963076264, 2.064368508308012, 2.0512501321871337, 2.0525323849943806, 2.03713177540896, 2.020495180981953, 2.0028037834648207, 1.9914521596903696, 1.9887432701452856, 1.9876676699999845, 1.985553219115093, 1.9848957125147688, 1.9765839681843924, 1.97730755147387, 1.9668930243434328, 1.95875614898104, 1.9527540534832593, 1.9491873371406288, 1.9497556804018958, 1.948545141852094, 1.9538034560518864, 1.9414239991282698, 1.9433571576206967, 1.9373096143010353, 1.9405686008944676, 1.9373434174843152, 1.942395369455169, 1.9389304599377843, 1.9405448611956726, 1.9361495385744867, 1.9318851960854284, 1.9294509993624795, 1.9401241985291933]","[1.3316383751879486, 1.1365719599854989, 0.9943253210792466, 1.012565588841217, 1.2004654343378676, 1.180541458602985, 0.9380340495629095, 1.2219954460725786, 0.5489808819772308, 1.0517445558141794, 0.7700625678581627, 0.9421340747874155, 0.6842694309638291, 0.9098734288497002, 0.7726349161086427, 0.7587069677786061, 1.0931214077726872, 1.2514436058432261, 0.8809293259809993, 1.0103671136276715, 1.9592026840964079, 0.9773420033918829, 1.6812572959219054, 0.9601858461449773, 1.0175517406732297, 1.0361948737695814, 0.8354252987222731, 0.9531287618426756, 1.5185478132337726, 1.2030245277175016, 1.308941164127681, 0.7189034274521525, 0.9855426415773407, 1.51021280157179]"
415,1.6135827419400417,"[-1.2603670412518415, -1.8533073716881483, -1.6122837911445618, -2.1630384775222593, -0.07762447522515493, 0.45444716953517267, 0.8882534510248554, 1.081505983264418, 1.2450006868055128, 1.2857529258948472, 1.3362983365709387, 1.3866278380096118, 1.4328836154887707, 1.4393903089001472, 1.4613403136217933, 1.469656579925684, 1.482936963072646, 1.4997982542567896, 1.5028774776884304, 1.5256402738743169, 1.5427464998973026, 1.5494163125297693, 1.5628755834602046, 1.5687950679669127, 1.572233158216125, 1.571961928183195, 1.5805367758402062, 1.5798656226985737, 1.5821774692397483, 1.587049893844994, 1.590562257542283, 1.6003138273092348, 1.5968620153070903, 1.6095487342247987, 1.6135827419400417]","[24.30886661724335, 2.6097637907613507, 7.455793432720962, 31.94294101282416, 55.60044693158122, 21.021113051075496, 6.688346862422545, 4.20852079597003, 1.5086131742956828, 2.0424257502572125, 1.9092431317343306, 1.5314135790746952, 0.583494314766739, 0.9343036768018728, 1.0102343328353254, 0.863638607627635, 1.259540039160783, 1.4251208978033558, 1.979324876377341, 0.8667910774230472, 1.1716633389982773, 1.349553727929297, 1.0862076328050787, 0.5225885142851422, 1.5709900113582351, 1.1980082586189094, 1.5021651575537793, 0.9204482739963324, 1.1622146108954534, 0.9696421237541855, 0.5541323335534118, 0.8578109390445058, 1.0384706328887598, 0.5550384925291647]"
416,1.68645629201221,"[2.7668118642214212, 1.6279423929346315, 1.629146218049148, 1.6241036889255684, 1.6291124567195308, 1.6288467317755944, 1.631973355119963, 1.6383431551209773, 1.6495405526886975, 1.6558925321059812, 1.663256692611097, 1.6617938162341825, 1.663452473101201, 1.662021847845093, 1.6634978471889983, 1.664850090596714, 1.6654361007191398, 1.6688742352079686, 1.6652038654412344, 1.6611413938775708, 1.6667627437402344, 1.6688979319310693, 1.670734680182282, 1.6759620110809181, 1.679130899896222, 1.6829700972909918, 1.6816962072273594, 1.6828427357890967, 1.6785688481236043, 1.6823686049599724, 1.6815412474720428, 1.6778522531492124, 1.6781568392359858, 1.6836951041918473, 1.68645629201221]","[25.57971112194877, 1.1516133280241456, 0.6485455433099717, 1.0436960990754818, 1.067213162899244, 1.1400302226778765, 1.4371708647424748, 1.356136288598996, 0.8617841705230532, 1.3107371488083464, 0.9455351227004856, 1.1022955508417551, 1.3414124033005395, 0.529522040902878, 1.1784184005464118, 1.2357422177171296, 1.3620079337016189, 1.5763283493555236, 0.897279397371259, 0.7276054741372227, 1.0123090734440654, 0.8954180680346016, 1.148972356562753, 0.8304842805000499, 1.287108553087188, 0.9954687449925644, 0.806898732161492, 1.1338257060955435, 0.7954161262514173, 1.196464883196713, 0.7416693849631026, 0.8705473270148626, 0.6626752664946536, 0.4954461480165556]"
417,1.6178767249890442,"[-0.5698498000044596, -0.539355372701722, -0.479856575385326, -0.3477711664043819, -0.08637179377841371, 0.26715450110239336, 0.7732070294891343, 1.0063588317760324, 1.149787526096846, 1.2265736026215555, 1.278650826182456, 1.3463614501007015, 1.3973493903590775, 1.4407045740408413, 1.439045554138928, 1.462161889279084, 1.4910195317721535, 1.504403819001964, 1.5272227602534831, 1.5349387895191813, 1.532171154224564, 1.5417406312187811, 1.5479863632859856, 1.5571478730200718, 1.5509323512301665, 1.5573937894444285, 1.5689317154923206, 1.5744750976558013, 1.5813766443454131, 1.5954639921813207, 1.6039987806127833, 1.6103110892665475, 1.6133189017953902, 1.6149267405791925, 1.6178767249890442]","[49.807188654270284, 48.79339883225223, 56.36889645331377, 52.85317842035068, 38.724639681880035, 31.61439377541255, 9.261064132807679, 4.657823131021405, 2.832263710191563, 1.169725558413044, 2.2479781608569183, 2.221745251145008, 1.257472245028033, 0.8224937333639992, 0.8628293955310862, 1.0917748312601145, 1.2129413741555488, 1.4484158063729116, 1.157763738410907, 0.9201869829771859, 0.5947862854723209, 0.8953887648576079, 1.2762186741449353, 1.0471665957215355, 1.5665550563801864, 1.4193820385882494, 0.5373399095790089, 1.0918093033091694, 1.466345130080957, 0.6580810264088276, 1.0293419803781911, 0.9525083425798467, 1.3874637991491272, 0.629849509125356]"
418,1.9386312084252286,"[2.59207896329855, 2.2258625381866, 2.189138375121875, 2.1401122067151728, 2.096177833399801, 2.0709345920094906, 2.050698475750114, 2.0350954826929124, 2.0166205820910883, 2.0013328789265388, 1.995735024842843, 1.9833923875035628, 1.9953819541764093, 1.9925038438985472, 1.9876521204706912, 1.9866857167428977, 1.971343295062643, 1.9693303800638042, 1.9653159316020647, 1.9684899830464966, 1.970554282388899, 1.965086552012529, 1.9667154446558546, 1.9686869024746194, 1.9687512881684988, 1.9604916982863048, 1.960808541625842, 1.9519808072807823, 1.9483917639756483, 1.9534489891409008, 1.949885821872986, 1.9452642442634742, 1.9403907316659168, 1.937643109789448, 1.9386312084252286]","[7.341988487049298, 1.0411516822345093, 1.3056519661542154, 2.013139368539568, 1.338082196329993, 1.1429253785981812, 0.9648768108861483, 1.348500838547, 1.17217016142605, 0.40903086363375235, 1.115610735971207, 1.4174571458651928, 0.7530571695030924, 1.5061217244996437, 0.8670728098443891, 1.2794207062467946, 1.046681941183361, 0.9110886919863187, 1.4189644290592889, 0.5968487753437223, 1.093370185729193, 1.1623728863724059, 0.9133032075397413, 0.9148853982995965, 1.0369143383300627, 1.0123733500055514, 1.1756770613786593, 1.2569356936934422, 0.8941177738175029, 1.600233457821902, 0.5798540752056647, 1.1818895358793933, 0.8834877434298544, 0.42114411082249265]"
